T,A
0.2625732,1.037962
0.2626038,1.033836
0.2626343,1.042336
0.2626648,1.069776
0.2626953,1.110307
0.2627258,1.153458
0.2627563,1.204394
0.2627869,1.261889
0.2628174,1.318509
0.2628479,1.370244
0.2628784,1.407767
0.2629089,1.426768
0.2629395,1.426747
0.26297,1.417993
0.2630005,1.408631
0.263031,1.399732
0.2630615,1.394941
0.263092,1.401602
0.2631226,1.420768
0.2631531,1.449399
0.2631836,1.491117
0.2632141,1.541355
0.2632446,1.59034
0.2632751,1.628036
0.2633057,1.649557
0.2633362,1.657405
0.2633667,1.658497
0.2633972,1.646976
0.2634277,1.624753
0.2634583,1.596419
0.2634888,1.570336
0.2635193,1.554206
0.2635498,1.54829
0.2635803,1.551006
0.2636108,1.555875
0.2636414,1.570081
0.2636719,1.609663
0.2637024,1.673916
0.2637329,1.738891
0.2637634,1.782539
0.2637939,1.80519
0.2638245,1.813523
0.263855,1.813846
0.2638855,1.815613
0.263916,1.818268
0.2639465,1.820376
0.2639771,1.818459
0.2640076,1.810575
0.2640381,1.801057
0.2640686,1.795098
0.2640991,1.792155
0.2641296,1.785581
0.2641602,1.767026
0.2641907,1.734445
0.2642212,1.694865
0.2642517,1.658848
0.2642822,1.629894
0.2643127,1.60301
0.2643433,1.568396
0.2643738,1.526971
0.2644043,1.486643
0.2644348,1.449331
0.2644653,1.418721
0.2644958,1.40218
0.2645264,1.406461
0.2645569,1.435688
0.2645874,1.477818
0.2646179,1.513483
0.2646484,1.531698
0.264679,1.534326
0.2647095,1.528244
0.26474,1.52498
0.2647705,1.527976
0.264801,1.526976
0.2648315,1.520159
0.2648621,1.516529
0.2648926,1.516642
0.2649231,1.516734
0.2649536,1.516194
0.2649841,1.515453
0.2650146,1.507109
0.2650452,1.481966
0.2650757,1.438835
0.2651062,1.391906
0.2651367,1.358251
0.2651672,1.337483
0.2651978,1.319146
0.2652283,1.295467
0.2652588,1.271586
0.2652893,1.258568
0.2653198,1.265096
0.2653503,1.295468
0.2653809,1.335748
0.2654114,1.368928
0.2654419,1.391746
0.2654724,1.409783
0.2655029,1.424335
0.2655334,1.42575
0.265564,1.421358
0.2655945,1.428768
0.265625,1.452755
0.2656555,1.486759
0.265686,1.524116
0.2657166,1.561291
0.2657471,1.599614
0.2657776,1.638287
0.2658081,1.670411
0.2658386,1.69335
0.2658691,1.710699
0.2658997,1.725813
0.2659302,1.73554
0.2659607,1.738049
0.2659912,1.731466
0.2660217,1.719919
0.2660522,1.708215
0.2660828,1.696153
0.2661133,1.677862
0.2661438,1.653358
0.2661743,1.63526
0.2662048,1.631732
0.2662354,1.640826
0.2662659,1.658954
0.2662964,1.677669
0.2663269,1.691445
0.2663574,1.698449
0.2663879,1.703155
0.2664185,1.701572
0.266449,1.694554
0.2664795,1.685474
0.26651,1.679022
0.2665405,1.679295
0.266571,1.681575
0.2666016,1.679373
0.2666321,1.676835
0.2666626,1.678372
0.2666931,1.685163
0.2667236,1.690389
0.2667542,1.687874
0.2667847,1.681179
0.2668152,1.675321
0.2668457,1.673561
0.2668762,1.678697
0.2669067,1.689062
0.2669373,1.698417
0.2669678,1.702187
0.2669983,1.702051
0.2670288,1.701618
0.2670593,1.708276
0.2670898,1.732794
0.2671204,1.772484
0.2671509,1.815861
0.2671814,1.853242
0.2672119,1.881698
0.2672424,1.898093
0.2672729,1.903802
0.2673035,1.907246
0.267334,1.909851
0.2673645,1.909253
0.267395,1.9063
0.2674255,1.900724
0.2674561,1.887709
0.2674866,1.871534
0.2675171,1.857501
0.2675476,1.847572
0.2675781,1.841844
0.2676086,1.837025
0.2676392,1.829314
0.2676697,1.816535
0.2677002,1.798794
0.2677307,1.779172
0.2677612,1.76196
0.2677917,1.746513
0.2678223,1.729376
0.2678528,1.707915
0.2678833,1.690152
0.2679138,1.682958
0.2679443,1.685681
0.2679749,1.698264
0.2680054,1.714987
0.2680359,1.727205
0.2680664,1.71735
0.2680969,1.692517
0.2681274,1.666309
0.268158,1.644071
0.2681885,1.631301
0.268219,1.627562
0.2682495,1.62546
0.26828,1.604651
0.2683105,1.562834
0.2683411,1.514242
0.2683716,1.478728
0.2684021,1.4652
0.2684326,1.473293
0.2684631,1.487082
0.2684937,1.4932
0.2685242,1.483061
0.2685547,1.471204
0.2685852,1.464913
0.2686157,1.455657
0.2686462,1.437968
0.2686768,1.416873
0.2687073,1.395386
0.2687378,1.363316
0.2687683,1.327436
0.2687988,1.300069
0.2688293,1.298376
0.2688599,1.33518
0.2688904,1.402353
0.2689209,1.473631
0.2689514,1.520101
0.2689819,1.530873
0.2690125,1.514452
0.269043,1.493201
0.2690735,1.484421
0.269104,1.491362
0.2691345,1.516421
0.269165,1.561123
0.2691956,1.611773
0.2692261,1.641591
0.2692566,1.634292
0.2692871,1.604042
0.2693176,1.5744
0.2693481,1.559008
0.2693787,1.558085
0.2694092,1.561051
0.2694397,1.561822
0.2694702,1.567391
0.2695007,1.588474
0.2695313,1.623365
0.2695618,1.665344
0.2695923,1.706474
0.2696228,1.736776
0.2696533,1.746102
0.2696838,1.728008
0.2697144,1.684093
0.2697449,1.632933
0.2697754,1.592601
0.2698059,1.568071
0.2698364,1.557136
0.2698669,1.563467
0.2698975,1.593732
0.269928,1.639901
0.2699585,1.684645
0.269989,1.715394
0.2700195,1.726097
0.27005,1.727212
0.2700806,1.727602
0.2701111,1.733615
0.2701416,1.736889
0.2701721,1.732779
0.2702026,1.722158
0.2702332,1.709454
0.2702637,1.699433
0.2702942,1.690591
0.2703247,1.682225
0.2703552,1.679415
0.2703857,1.682328
0.2704163,1.676056
0.2704468,1.642742
0.2704773,1.585737
0.2705078,1.524332
0.2705383,1.479351
0.2705688,1.462972
0.2705994,1.460502
0.2706299,1.452433
0.2706604,1.434295
0.2706909,1.406495
0.2707214,1.371211
0.270752,1.324878
0.2707825,1.286277
0.270813,1.270739
0.2708435,1.278645
0.270874,1.302059
0.2709045,1.322949
0.2709351,1.335966
0.2709656,1.343696
0.2709961,1.35674
0.2710266,1.37211
0.2710571,1.375471
0.2710876,1.35973
0.2711182,1.33542
0.2711487,1.313719
0.2711792,1.294954
0.2712097,1.26978
0.2712402,1.234079
0.2712708,1.194197
0.2713013,1.15614
0.2713318,1.121263
0.2713623,1.093739
0.2713928,1.075713
0.2714233,1.062996
0.2714539,1.055588
0.2714844,1.055261
0.2715149,1.063019
0.2715454,1.080549
0.2715759,1.108373
0.2716064,1.144665
0.271637,1.180032
0.2716675,1.209044
0.271698,1.222991
0.2717285,1.203236
0.271759,1.148204
0.2717896,1.070259
0.2718201,0.9915419
0.2718506,0.9283501
0.2718811,0.8959019
0.2719116,0.8878899
0.2719421,0.8919507
0.2719727,0.9072432
0.2720032,0.9364841
0.2720337,0.9706334
0.2720642,0.9923441
0.2720947,0.9826672
0.2721252,0.9463403
0.2721558,0.8982201
0.2721863,0.8542075
0.2722168,0.8154054
0.2722473,0.7846841
0.2722778,0.773924
0.2723083,0.7856965
0.2723389,0.8108627
0.2723694,0.8322511
0.2723999,0.8325988
0.2724304,0.801006
0.2724609,0.7508788
0.2724915,0.7054143
0.272522,0.6785925
0.2725525,0.6753535
0.272583,0.6939866
0.2726135,0.7302831
0.272644,0.7705545
0.2726746,0.7938246
0.2727051,0.78137
0.2727356,0.7343696
0.2727661,0.6752236
0.2727966,0.6291111
0.2728271,0.6050154
0.2728577,0.6028476
0.2728882,0.617285
0.2729187,0.6459488
0.2729492,0.6866038
0.2729797,0.7327634
0.2730103,0.776173
0.2730408,0.8038546
0.2730713,0.8092123
0.2731018,0.7894217
0.2731323,0.7490665
0.2731628,0.7002863
0.2731934,0.657081
0.2732239,0.6317801
0.2732544,0.628334
0.2732849,0.6425034
0.2733154,0.6644301
0.2733459,0.6861283
0.2733765,0.6988704
0.273407,0.6939522
0.2734375,0.6680029
0.273468,0.6375732
0.2734985,0.6152027
0.2735291,0.6097046
0.2735596,0.6228042
0.2735901,0.6565729
0.2736206,0.7017696
0.2736511,0.7479271
0.2736816,0.7882522
0.2737122,0.814948
0.2737427,0.8178577
0.2737732,0.7949085
0.2738037,0.7458487
0.2738342,0.6850455
0.2738647,0.6182373
0.2738953,0.5575862
0.2739258,0.5123382
0.2739563,0.4911804
0.2739868,0.5032956
0.2740173,0.5445974
0.2740479,0.6038537
0.2740784,0.661058
0.2741089,0.6893144
0.2741394,0.6806431
0.2741699,0.6443283
0.2742004,0.5930322
0.274231,0.5409704
0.2742615,0.5075389
0.274292,0.5006227
0.2743225,0.510508
0.274353,0.5321755
0.2743835,0.5582238
0.2744141,0.5829344
0.2744446,0.594241
0.2744751,0.5909891
0.2745056,0.5804653
0.2745361,0.5646268
0.2745667,0.5464634
0.2745972,0.53062
0.2746277,0.5238044
0.2746582,0.529975
0.2746887,0.5382178
0.2747192,0.5376324
0.2747498,0.5246871
0.2747803,0.50445
0.2748108,0.4847991
0.2748413,0.4730114
0.2748718,0.4731399
0.2749023,0.4757078
0.2749329,0.4737354
0.2749634,0.4655867
0.2749939,0.4584804
0.2750244,0.4568999
0.2750549,0.4606931
0.2750854,0.4728974
0.275116,0.4998838
0.2751465,0.5363182
0.275177,0.5645818
0.2752075,0.556559
0.275238,0.51314
0.2752686,0.4530501
0.2752991,0.408469
0.2753296,0.3979254
0.2753601,0.4232819
0.2753906,0.4743415
0.2754211,0.5282542
0.2754517,0.5749567
0.2754822,0.6061824
0.2755127,0.6099028
0.2755432,0.574686
0.2755737,0.506785
0.2756042,0.431281
0.2756348,0.3684887
0.2756653,0.3262785
0.2756958,0.3092344
0.2757263,0.3231032
0.2757568,0.3703201
0.2757874,0.4363005
0.2758179,0.4911173
0.2758484,0.5062205
0.2758789,0.4662584
0.2759094,0.3857364
0.2759399,0.2981032
0.2759705,0.2400906
0.276001,0.2279622
0.2760315,0.25801
0.276062,0.3241707
0.2760925,0.4035056
0.276123,0.4543228
0.2761536,0.4391004
0.2761841,0.3598149
0.2762146,0.247536
0.2762451,0.1431846
0.2762756,8.09E-02
0.2763062,6.80E-02
0.2763367,9.06E-02
0.2763672,0.1298277
0.2763977,0.1783452
0.2764282,0.2294794
0.2764587,0.2741901
0.2764893,0.3094577
0.2765198,0.3359023
0.2765503,0.3576519
0.2765808,0.3812496
0.2766113,0.4135876
0.2766418,0.4597999
0.2766724,0.5246863
0.2767029,0.6097381
0.2767334,0.7073482
0.2767639,0.8029718
0.2767944,0.883186
0.276825,0.9342223
0.2768555,0.94682
0.276886,0.9190823
0.2769165,0.8547484
0.276947,0.7662601
0.2769775,0.6748158
0.2770081,0.5904331
0.2770386,0.511354
0.2770691,0.4309427
0.2770996,0.3443809
0.2771301,0.2550424
0.2771606,0.1659561
0.2771912,7.87E-02
0.2772217,-0.017325
0.2772522,-0.1223954
0.2772827,-0.2250952
0.2773132,-0.3107209
0.2773438,-0.3762506
0.2773743,-0.4232635
0.2774048,-0.444103
0.2774353,-0.4299428
0.2774658,-0.3779617
0.2774963,-0.2941811
0.2775269,-0.2024437
0.2775574,-0.1335482
0.2775879,-0.1072398
0.2776184,-0.1128308
0.2776489,-0.1286758
0.2776794,-0.131325
0.27771,-0.1018318
0.2777405,-3.42E-02
0.277771,6.24E-02
0.2778015,0.1629662
0.277832,0.2406717
0.2778625,0.2788934
0.2778931,0.2753405
0.2779236,0.2419499
0.2779541,0.1864763
0.2779846,0.1185461
0.2780151,3.62E-02
0.2780457,-6.28E-02
0.2780762,-0.1678029
0.2781067,-0.2636594
0.2781372,-0.3430093
0.2781677,-0.4067964
0.2781982,-0.4574422
0.2782288,-0.5054187
0.2782593,-0.555356
0.2782898,-0.6088665
0.2783203,-0.65915
0.2783508,-0.6969531
0.2783813,-0.7167697
0.2784119,-0.7092178
0.2784424,-0.6718983
0.2784729,-0.6181659
0.2785034,-0.5650167
0.2785339,-0.5233597
0.2785645,-0.5007784
0.278595,-0.4996787
0.2786255,-0.5148308
0.278656,-0.5425598
0.2786865,-0.5760114
0.278717,-0.6069306
0.2787476,-0.6255124
0.2787781,-0.6336818
0.2788086,-0.6303983
0.2788391,-0.6136022
0.2788696,-0.5852365
0.2789001,-0.5555711
0.2789307,-0.5384339
0.2789612,-0.5376673
0.2789917,-0.5522358
0.2790222,-0.57775
0.2790527,-0.6075429
0.2790833,-0.6331804
0.2791138,-0.6479441
0.2791443,-0.6514052
0.2791748,-0.64779
0.2792053,-0.640276
0.2792358,-0.6394935
0.2792664,-0.6544885
0.2792969,-0.6944199
0.2793274,-0.7504779
0.2793579,-0.8093901
0.2793884,-0.8615965
0.2794189,-0.9007826
0.2794495,-0.9281577
0.27948,-0.9439057
0.2795105,-0.9557174
0.279541,-0.9716753
0.2795715,-0.9920275
0.2796021,-1.014138
0.2796326,-1.027656
0.2796631,-1.030255
0.2796936,-1.01911
0.2797241,-0.9924123
0.2797546,-0.9543228
0.2797852,-0.9150648
0.2798157,-0.8790056
0.2798462,-0.8466557
0.2798767,-0.8204925
0.2799072,-0.8028189
0.2799377,-0.7940854
0.2799683,-0.7956262
0.2799988,-0.8066052
0.2800293,-0.8261735
0.2800598,-0.8494099
0.2800903,-0.8743972
0.2801208,-0.9036789
0.2801514,-0.933673
0.2801819,-0.9688634
0.2802124,-1.010762
0.2802429,-1.061899
0.2802734,-1.117245
0.280304,-1.175263
0.2803345,-1.235289
0.280365,-1.291519
0.2803955,-1.338623
0.280426,-1.378135
0.2804565,-1.41003
0.2804871,-1.434465
0.2805176,-1.452223
0.2805481,-1.454471
0.2805786,-1.42732
0.2806091,-1.369078
0.2806396,-1.332256
0.2806702,-1.42123
0.2807007,-1.725157
0.2807312,-2.240762
0.2807617,-2.870145
0.2807922,-3.465097
0.2808228,-3.867291
0.2808533,-3.982771
0.2808838,-3.869369
0.2809143,-3.72949
0.2809448,-3.750157
0.2809753,-3.968007
0.2810059,-4.280111
0.2810364,-4.507401
0.2810669,-4.496002
0.2810974,-4.175825
0.2811279,-3.59881
0.2811584,-2.892979
0.281189,-2.167776
0.2812195,-1.465096
0.28125,-0.7913344
0.2812805,-0.1537575
0.281311,0.4447082
0.2813416,1.006377
0.2813721,1.472339
0.2814026,1.713301
0.2814331,1.610095
0.2814636,1.157059
0.2814941,0.4518993
0.2815247,-0.3929865
0.2815552,-1.284526
0.2815857,-2.152371
0.2816162,-2.944184
0.2816467,-3.611441
0.2816772,-4.115456
0.2817078,-4.427319
0.2817383,-4.560693
0.2817688,-4.554017
0.2817993,-4.406839
0.2818298,-4.071959
0.2818604,-3.530481
0.2818909,-2.865615
0.2819214,-2.214869
0.2819519,-1.678015
0.2819824,-1.272848
0.2820129,-0.9647785
0.2820435,-0.6932013
0.282074,-0.408276
0.2821045,-0.1158374
0.282135,0.1111868
0.2821655,0.2087153
0.282196,0.1797322
0.2822266,6.39E-02
0.2822571,-0.1115831
0.2822876,-0.342305
0.2823181,-0.6376579
0.2823486,-1.010378
0.2823792,-1.454169
0.2824097,-1.922195
0.2824402,-2.337516
0.2824707,-2.642974
0.2825012,-2.83477
0.2825317,-2.93985
0.2825623,-2.96775
0.2825928,-2.885184
0.2826233,-2.652345
0.2826538,-2.263729
0.2826843,-1.768581
0.2827148,-1.256495
0.2827454,-0.8192078
0.2827759,-0.5049847
0.2828064,-0.3053964
0.2828369,-0.185501
0.2828674,-0.1429809
0.2828979,-0.2289915
0.2829285,-0.5071247
0.282959,-0.9800264
0.2829895,-1.581533
0.28302,-2.219107
0.2830505,-2.819942
0.2830811,-3.316507
0.2831116,-3.635392
0.2831421,-3.729493
0.2831726,-3.594784
0.2832031,-3.270449
0.2832336,-2.819616
0.2832642,-2.319527
0.2832947,-1.841437
0.2833252,-1.408101
0.2833557,-0.9909744
0.2833862,-0.5704989
0.2834167,-0.186648
0.2834473,8.59E-02
0.2834778,0.1951832
0.2835083,0.1329037
0.2835388,-7.23E-02
0.2835693,-0.3637487
0.2835999,-0.6795135
0.2836304,-0.9894456
0.2836609,-1.307979
0.2836914,-1.651432
0.2837219,-1.990455
0.2837524,-2.275163
0.283783,-2.478065
0.2838135,-2.609435
0.283844,-2.68672
0.2838745,-2.706614
0.283905,-2.657553
0.2839355,-2.535264
0.2839661,-2.353111
0.2839966,-2.141497
0.2840271,-1.944691
0.2840576,-1.79523
0.2840881,-1.678739
0.2841187,-1.563009
0.2841492,-1.419445
0.2841797,-1.258024
0.2842102,-1.119443
0.2842407,-1.042675
0.2842712,-1.047238
0.2843018,-1.12022
0.2843323,-1.235409
0.2843628,-1.36672
0.2843933,-1.487591
0.2844238,-1.588619
0.2844543,-1.660503
0.2844849,-1.689465
0.2845154,-1.665304
0.2845459,-1.597928
0.2845764,-1.521906
0.2846069,-1.463339
0.2846375,-1.429794
0.284668,-1.410203
0.2846985,-1.38532
0.284729,-1.348427
0.2847595,-1.311186
0.28479,-1.297446
0.2848206,-1.325929
0.2848511,-1.386191
0.2848816,-1.444946
0.2849121,-1.472655
0.2849426,-1.482234
0.2849731,-1.510856
0.2850037,-1.584303
0.2850342,-1.699771
0.2850647,-1.821364
0.2850952,-1.908142
0.2851257,-1.932762
0.2851563,-1.891713
0.2851868,-1.794934
0.2852173,-1.655468
0.2852478,-1.484325
0.2852783,-1.304477
0.2853088,-1.147685
0.2853394,-1.036443
0.2853699,-0.9720324
0.2854004,-0.939757
0.2854309,-0.9270802
0.2854614,-0.9316763
0.2854919,-0.9624867
0.2855225,-1.033495
0.285553,-1.157777
0.2855835,-1.331209
0.285614,-1.525765
0.2856445,-1.703364
0.285675,-1.842017
0.2857056,-1.93136
0.2857361,-1.972713
0.2857666,-1.970111
0.2857971,-1.930933
0.2858276,-1.8628
0.2858582,-1.774166
0.2858887,-1.685655
0.2859192,-1.616722
0.2859497,-1.581628
0.2859802,-1.582373
0.2860107,-1.613888
0.2860413,-1.678531
0.2860718,-1.783127
0.2861023,-1.920748
0.2861328,-2.075513
0.2861633,-2.221237
0.2861938,-2.337422
0.2862244,-2.412349
0.2862549,-2.45385
0.2862854,-2.483254
0.2863159,-2.516645
0.2863464,-2.550227
0.286377,-2.568285
0.2864075,-2.554975
0.286438,-2.51009
0.2864685,-2.439178
0.286499,-2.352287
0.2865295,-2.255639
0.2865601,-2.151062
0.2865906,-2.049227
0.2866211,-1.955637
0.2866516,-1.883879
0.2866821,-1.848424
0.2867126,-1.861732
0.2867432,-1.915648
0.2867737,-1.990654
0.2868042,-2.072701
0.2868347,-2.151363
0.2868652,-2.22726
0.2868958,-2.299773
0.2869263,-2.370911
0.2869568,-2.435747
0.2869873,-2.485098
0.2870178,-2.516395
0.2870483,-2.525657
0.2870789,-2.508382
0.2871094,-2.462824
0.2871399,-2.389943
0.2871704,-2.304201
0.2872009,-2.218405
0.2872314,-2.150622
0.287262,-2.11005
0.2872925,-2.089201
0.287323,-2.078089
0.2873535,-2.077178
0.287384,-2.088224
0.2874146,-2.108419
0.2874451,-2.137983
0.2874756,-2.183085
0.2875061,-2.229677
0.2875366,-2.26126
0.2875671,-2.270061
0.2875977,-2.263679
0.2876282,-2.238965
0.2876587,-2.195419
0.2876892,-2.134112
0.2877197,-2.061884
0.2877502,-1.9854
0.2877808,-1.917109
0.2878113,-1.863412
0.2878418,-1.817573
0.2878723,-1.75949
0.2879028,-1.678422
0.2879333,-1.578858
0.2879639,-1.47348
0.2879944,-1.379638
0.2880249,-1.313187
0.2880554,-1.289281
0.2880859,-1.304268
0.2881165,-1.35272
0.288147,-1.422811
0.2881775,-1.500615
0.288208,-1.577841
0.2882385,-1.647882
0.288269,-1.705539
0.2882996,-1.744528
0.2883301,-1.769628
0.2883606,-1.792381
0.2883911,-1.815236
0.2884216,-1.832682
0.2884521,-1.831384
0.2884827,-1.803121
0.2885132,-1.747064
0.2885437,-1.669085
0.2885742,-1.579605
0.2886047,-1.484728
0.2886353,-1.385367
0.2886658,-1.290538
0.2886963,-1.217655
0.2887268,-1.178089
0.2887573,-1.171309
0.2887878,-1.191031
0.2888184,-1.229847
0.2888489,-1.278091
0.2888794,-1.329194
0.2889099,-1.374174
0.2889404,-1.408578
0.2889709,-1.4243
0.2890015,-1.420535
0.289032,-1.402707
0.2890625,-1.376666
0.289093,-1.352597
0.2891235,-1.333852
0.2891541,-1.323681
0.2891846,-1.322613
0.2892151,-1.324167
0.2892456,-1.326902
0.2892761,-1.330434
0.2893066,-1.33351
0.2893372,-1.340372
0.2893677,-1.348036
0.2893982,-1.349403
0.2894287,-1.338432
0.2894592,-1.317141
0.2894897,-1.289081
0.2895203,-1.257276
0.2895508,-1.222378
0.2895813,-1.179954
0.2896118,-1.1339
0.2896423,-1.091429
0.2896729,-1.062037
0.2897034,-1.047338
0.2897339,-1.043752
0.2897644,-1.048976
0.2897949,-1.063795
0.2898254,-1.08556
0.289856,-1.107172
0.2898865,-1.121565
0.289917,-1.122183
0.2899475,-1.107385
0.289978,-1.08455
0.2900085,-1.061131
0.2900391,-1.042851
0.2900696,-1.028615
0.2901001,-1.01777
0.2901306,-1.009864
0.2901611,-1.00541
0.2901917,-1.001329
0.2902222,-1.001346
0.2902527,-1.002243
0.2902832,-1.000434
0.2903137,-0.9929957
0.2903442,-0.9756706
0.2903748,-0.9451588
0.2904053,-0.9096284
0.2904358,-0.8802624
0.2904663,-0.8512462
0.2904968,-0.8149647
0.2905273,-0.7705066
0.2905579,-0.7243485
0.2905884,-0.6754115
0.2906189,-0.6201633
0.2906494,-0.5541499
0.2906799,-0.4814287
0.2907104,-0.4153233
0.290741,-0.370648
0.2907715,-0.3499703
0.290802,-0.3476722
0.2908325,-0.3514673
0.290863,-0.3520466
0.2908936,-0.3432086
0.2909241,-0.3258632
0.2909546,-0.3073726
0.2909851,-0.2795003
0.2910156,-0.2388838
0.2910461,-0.1964825
0.2910767,-0.160541
0.2911072,-0.1311339
0.2911377,-0.1117991
0.2911682,-0.1094831
0.2911987,-0.1168013
0.2912292,-0.1250913
0.2912598,-0.1329011
0.2912903,-0.1361578
0.2913208,-0.1395884
0.2913513,-0.146992
0.2913818,-0.1623862
0.2914124,-0.1777236
0.2914429,-0.1823232
0.2914734,-0.1735584
0.2915039,-0.1527314
0.2915344,-0.1292432
0.2915649,-0.1110967
0.2915955,-9.68E-02
0.291626,-7.77E-02
0.2916565,-5.22E-02
0.291687,-0.0216959
0.2917175,5.63E-03
0.291748,2.30E-02
0.2917786,2.28E-02
0.2918091,8.47E-03
0.2918396,-1.17E-02
0.2918701,-3.19E-02
0.2919006,-0.050788
0.2919312,-6.60E-02
0.2919617,-7.82E-02
0.2919922,-9.31E-02
0.2920227,-0.1152785
0.2920532,-0.1456131
0.2920837,-0.1813291
0.2921143,-0.2161254
0.2921448,-0.2515608
0.2921753,-0.289083
0.2922058,-0.3263059
0.2922363,-0.3564553
0.2922668,-0.3748961
0.2922974,-0.3715884
0.2923279,-0.340441
0.2923584,-0.2909275
0.2923889,-0.2377453
0.2924194,-0.191143
0.29245,-0.1555589
0.2924805,-0.1301397
0.292511,-0.1122493
0.2925415,-9.77E-02
0.292572,-8.45E-02
0.2926025,-6.69E-02
0.2926331,-4.93E-02
0.2926636,-0.0396058
0.2926941,-3.66E-02
0.2927246,-4.06E-02
0.2927551,-5.29E-02
0.2927856,-6.91E-02
0.2928162,-8.80E-02
0.2928467,-0.1101722
0.2928772,-0.1364146
0.2929077,-0.1612439
0.2929382,-0.1821919
0.2929688,-0.2009168
0.2929993,-0.2163867
0.2930298,-0.2268404
0.2930603,-0.232642
0.2930908,-0.2305232
0.2931213,-0.2169652
0.2931519,-0.1902132
0.2931824,-0.1486239
0.2932129,-8.68E-02
0.2932434,-8.21E-03
0.2932739,7.94E-02
0.2933044,0.1704142
0.293335,0.2658683
0.2933655,0.3618608
0.293396,0.4486243
0.2934265,0.5169058
0.293457,0.5577973
0.2934875,0.5675111
0.2935181,0.5525083
0.2935486,0.52584
0.2935791,0.496067
0.2936096,0.4709035
0.2936401,0.4478042
0.2936707,0.4254057
0.2937012,0.3932692
0.2937317,0.3533127
0.2937622,0.3033754
0.2937927,0.2507775
0.2938232,0.2019351
0.2938538,0.1599511
0.2938843,0.1294919
0.2939148,0.1099319
0.2939453,0.1012267
0.2939758,0.1007994
0.2940063,0.1088109
0.2940369,0.1247964
0.2940674,0.1469034
0.2940979,0.1774807
0.2941284,0.2144304
0.2941589,0.2547143
0.2941895,0.2913652
0.29422,0.3218293
0.2942505,0.3516618
0.294281,0.3842366
0.2943115,0.416174
0.294342,0.4463159
0.2943726,0.4697232
0.2944031,0.4893739
0.2944336,0.5045912
0.2944641,0.5181489
0.2944946,0.5263892
0.2945251,0.5240771
0.2945557,0.5191447
0.2945862,0.5144067
0.2946167,0.5125787
0.2946472,0.5136529
0.2946777,0.5200935
0.2947083,0.534297
0.2947388,0.5560141
0.2947693,0.588917
0.2947998,0.6308092
0.2948303,0.6765855
0.2948608,0.7266015
0.2948914,0.7775499
0.2949219,0.8278258
0.2949524,0.8775225
0.2949829,0.9219874
0.2950134,0.956153
0.2950439,0.9721884
0.2950745,0.9770846
0.295105,0.9770814
0.2951355,0.977792
0.295166,0.9802062
0.2951965,0.9833583
0.2952271,0.9863001
0.2952576,0.9908633
0.2952881,0.9967079
0.2953186,0.9988865
0.2953491,0.9935181
0.2953796,0.9799969
0.2954102,0.9613508
0.2954407,0.941637
0.2954712,0.9213468
0.2955017,0.9019161
0.2955322,0.8825492
0.2955627,0.8690138
0.2955933,0.8714262
0.2956238,0.8898814
0.2956543,0.9184467
0.2956848,0.9523802
0.2957153,0.9839464
0.2957458,1.014159
0.2957764,1.045645
0.2958069,1.077868
0.2958374,1.108551
0.2958679,1.138417
0.2958984,1.164034
0.295929,1.183398
0.2959595,1.197977
0.29599,1.208622
0.2960205,1.214336
0.296051,1.215132
0.2960815,1.214274
0.2961121,1.218968
0.2961426,1.237333
0.2961731,1.267897
0.2962036,1.301839
0.2962341,1.327325
0.2962646,1.346024
0.2962952,1.359129
0.2963257,1.37157
0.2963562,1.381332
0.2963867,1.386791
0.2964172,1.38216
0.2964478,1.366017
0.2964783,1.342022
0.2965088,1.310808
0.2965393,1.276698
0.2965698,1.24719
0.2966003,1.22711
0.2966309,1.227236
0.2966614,1.258119
0.2966919,1.320502
0.2967224,1.405601
0.2967529,1.504432
0.2967834,1.611706
0.296814,1.724579
0.2968445,1.835712
0.296875,1.940286
0.2969055,2.029666
0.296936,2.093671
0.2969666,2.123013
0.2969971,2.11423
0.2970276,2.071893
0.2970581,2.003416
0.2970886,1.917247
0.2971191,1.817308
0.2971497,1.718086
0.2971802,1.620663
0.2972107,1.527858
0.2972412,1.446465
0.2972717,1.38515
0.2973022,1.352221
0.2973328,1.348612
0.2973633,1.37496
0.2973938,1.422825
0.2974243,1.475379
0.2974548,1.523241
0.2974854,1.568253
0.2975159,1.612592
0.2975464,1.649451
0.2975769,1.685581
0.2976074,1.73139
0.2976379,1.789171
0.2976685,1.838704
0.297699,1.868217
0.2977295,1.868592
0.29776,1.842196
0.2977905,1.800696
0.297821,1.751319
0.2978516,1.698345
0.2978821,1.648496
0.2979126,1.599416
0.2979431,1.546279
0.2979736,1.487847
0.2980042,1.423293
0.2980347,1.360081
0.2980652,1.31365
0.2980957,1.299747
0.2981262,1.318363
0.2981567,1.353251
0.2981873,1.391491
0.2982178,1.42529
0.2982483,1.456445
0.2982788,1.488139
0.2983093,1.52075
0.2983398,1.555069
0.2983704,1.578961
0.2984009,1.583711
0.2984314,1.565203
0.2984619,1.530763
0.2984924,1.494059
0.2985229,1.468617
0.2985535,1.448945
0.298584,1.421065
0.2986145,1.381916
0.298645,1.335604
0.2986755,1.296491
0.2987061,1.278626
0.2987366,1.284851
0.2987671,1.308588
0.2987976,1.342847
0.2988281,1.379482
0.2988586,1.413726
0.2988892,1.44209
0.2989197,1.469001
0.2989502,1.496293
0.2989807,1.529229
0.2990112,1.571044
