T,A
0.2174072,0.8928759
0.2174377,0.9003037
0.2174683,0.8940978
0.2174988,0.8625146
0.2175293,0.8300359
0.2175598,0.7840298
0.2175903,0.7200161
0.2176208,0.6734431
0.2176514,0.6287618
0.2176819,0.6023247
0.2177124,0.5787023
0.2177429,0.560634
0.2177734,0.5471284
0.217804,0.5490989
0.2178345,0.541968
0.217865,0.5321075
0.2178955,0.5122617
0.217926,0.5124865
0.2179565,0.5235731
0.2179871,0.5228485
0.2180176,0.5275561
0.2180481,0.5503768
0.2180786,0.582229
0.2181091,0.6049611
0.2181396,0.6066955
0.2181702,0.604822
0.2182007,0.6066136
0.2182312,0.5856933
0.2182617,0.5439525
0.2182922,0.502321
0.2183228,0.4889358
0.2183533,0.4765001
0.2183838,0.4576871
0.2184143,0.4444157
0.2184448,0.4356948
0.2184753,0.4397518
0.2185059,0.4419654
0.2185364,0.4259831
0.2185669,0.4027786
0.2185974,0.3706013
0.2186279,0.3248975
0.2186584,0.2982962
0.218689,0.2790278
0.2187195,0.2571852
0.21875,0.2580439
0.2187805,0.263355
0.218811,0.2768907
0.2188416,0.2903284
0.2188721,0.2974427
0.2189026,0.304537
0.2189331,0.3324854
0.2189636,0.3676214
0.2189941,0.3899062
0.2190247,0.3867397
0.2190552,0.3835802
0.2190857,0.382259
0.2191162,0.3718456
0.2191467,0.3778161
0.2191772,0.3610643
0.2192078,0.3734696
0.2192383,0.3848639
0.2192688,0.3862779
0.2192993,0.3722448
0.2193298,0.3509845
0.2193604,0.3298407
0.2193909,0.3232173
0.2194214,0.3166104
0.2194519,0.3217387
0.2194824,0.3251433
0.2195129,0.3303078
0.2195435,0.3382038
0.219574,0.3587731
0.2196045,0.3665909
0.219635,0.348935
0.2196655,0.3149675
0.219696,0.2757181
0.2197266,0.2374878
0.2197571,0.2010674
0.2197876,0.2011203
0.2198181,0.209351
0.2198486,0.2565605
0.2198792,0.3090756
0.2199097,0.3478389
0.2199402,0.3838123
0.2199707,0.4124865
0.2200012,0.408368
0.2200317,0.3751452
0.2200623,0.3520194
0.2200928,0.3417102
0.2201233,0.3513248
0.2201538,0.3609735
0.2201843,0.3642476
0.2202148,0.3692208
0.2202454,0.3506198
0.2202759,0.3357903
0.2203064,0.3054961
0.2203369,0.2653328
0.2203674,0.2460886
0.2203979,0.2214625
0.2204285,0.2088031
0.220459,0.2133276
0.2204895,0.2215013
0.22052,0.2342302
0.2205505,0.235938
0.2205811,0.2422181
0.2206116,0.2348698
0.2206421,0.2284558
0.2206726,0.2166259
0.2207031,0.2111744
0.2207336,0.2111688
0.2207642,0.1957206
0.2207947,0.1921536
0.2208252,0.1767546
0.2208557,0.1822701
0.2208862,0.1877702
0.2209167,0.2104669
0.2209473,0.2449433
0.2209778,0.2920223
0.2210083,0.3417217
0.2210388,0.3740145
0.2210693,0.4107977
0.2210999,0.4510826
0.2211304,0.4894277
0.2211609,0.510457
0.2211914,0.5159868
0.2212219,0.5151524
0.2212524,0.5107174
0.221283,0.4971982
0.2213135,0.4627781
0.221344,0.3895076
0.2213745,0.304529
0.221405,0.2116578
0.2214355,8.73E-02
0.2214661,-0.0494328
0.2214966,-0.1876273
0.2215271,-0.3055557
0.2215576,-0.3968019
0.2215881,-0.4542345
0.2216187,-0.4905776
0.2216492,-0.4996615
0.2216797,-0.4905921
0.2217102,-0.4705587
0.2217407,-0.4342807
0.2217712,-0.3980977
0.2218018,-0.3501688
0.2218323,-0.295103
0.2218628,-0.2084446
0.2218933,-0.1265937
0.2219238,-5.22E-02
0.2219543,5.59E-03
0.2219849,3.16E-02
0.2220154,6.02E-02
0.2220459,0.0514679
0.2220764,8.30E-03
0.2221069,-5.84E-02
0.2221375,-0.1212123
0.222168,-0.183819
0.2221985,-0.2408873
0.222229,-0.2724122
0.2222595,-0.2937814
0.22229,-0.2888476
0.2223206,-0.2866114
0.2223511,-0.2825491
0.2223816,-0.2640313
0.2224121,-0.2591117
0.2224426,-0.2315602
0.2224731,-0.2212932
0.2225037,-0.2365043
0.2225342,-0.2498431
0.2225647,-0.2912827
0.2225952,-0.3017272
0.2226257,-0.3466276
0.2226563,-0.3904918
0.2226868,-0.4260591
0.2227173,-0.433454
0.2227478,-0.430879
0.2227783,-0.4209851
0.2228088,-0.4029374
0.2228394,-0.3441648
0.2228699,-0.2836554
0.2229004,-0.217935
0.2229309,-0.1559288
0.2229614,-0.1014113
0.2229919,-4.70E-02
0.2230225,-8.67E-04
0.223053,2.42E-02
0.2230835,1.93E-02
0.223114,-1.10E-02
0.2231445,-4.50E-02
0.223175,-9.78E-02
0.2232056,-0.1804705
0.2232361,-0.2765209
0.2232666,-0.3704836
0.2232971,-0.4560161
0.2233276,-0.5177597
0.2233582,-0.5793371
0.2233887,-0.6334853
0.2234192,-0.6793085
0.2234497,-0.7005321
0.2234802,-0.7008228
0.2235107,-0.71289
0.2235413,-0.7212604
0.2235718,-0.7224039
0.2236023,-0.7171332
0.2236328,-0.7082728
0.2236633,-0.7239696
0.2236938,-0.7250347
0.2237244,-0.7133991
0.2237549,-0.7090551
0.2237854,-0.7210776
0.2238159,-0.7394133
0.2238464,-0.7586131
0.223877,-0.7795292
0.2239075,-0.7941002
0.223938,-0.8240715
0.2239685,-0.8593312
0.223999,-0.8781976
0.2240295,-0.8987808
0.2240601,-0.9084417
0.2240906,-0.9044628
0.2241211,-0.8860259
0.2241516,-0.8611653
0.2241821,-0.8364289
0.2242126,-0.8271974
0.2242432,-0.818964
0.2242737,-0.8242995
0.2243042,-0.8349889
0.2243347,-0.8602344
0.2243652,-0.8935883
0.2243958,-0.9295968
0.2244263,-0.9736239
0.2244568,-1.011183
0.2244873,-1.071343
0.2245178,-1.124992
0.2245483,-1.185757
0.2245789,-1.234576
0.2246094,-1.287717
0.2246399,-1.350783
0.2246704,-1.411845
0.2247009,-1.441856
0.2247314,-1.460002
0.224762,-1.449042
0.2247925,-1.425411
0.224823,-1.39549
0.2248535,-1.354657
0.224884,-1.314905
0.2249146,-1.307053
0.2249451,-1.316369
0.2249756,-1.341158
0.2250061,-1.356781
0.2250366,-1.370589
0.2250671,-1.403337
0.2250977,-1.435992
0.2251282,-1.46227
0.2251587,-1.461189
0.2251892,-1.456505
0.2252197,-1.504502
0.2252502,-1.62219
0.2252808,-1.834957
0.2253113,-2.15146
0.2253418,-2.504345
0.2253723,-2.83266
0.2254028,-3.051206
0.2254333,-3.162042
0.2254639,-3.23534
0.2254944,-3.387411
0.2255249,-3.667973
0.2255554,-4.051167
0.2255859,-4.451516
0.2256165,-4.764601
0.225647,-4.897087
0.2256775,-4.797758
0.225708,-4.450019
0.2257385,-3.891643
0.225769,-3.158714
0.2257996,-2.318777
0.2258301,-1.408498
0.2258606,-0.4851332
0.2258911,0.3785849
0.2259216,1.124646
0.2259521,1.691837
0.2259827,2.026006
0.2260132,2.058862
0.2260437,1.74763
0.2260742,1.138575
0.2261047,0.3023778
0.2261353,-0.6786281
0.2261658,-1.711402
0.2261963,-2.71066
0.2262268,-3.587313
0.2262573,-4.255688
0.2262878,-4.692594
0.2263184,-4.915002
0.2263489,-4.964376
0.2263794,-4.842032
0.2264099,-4.55392
0.2264404,-4.15401
0.2264709,-3.643516
0.2265015,-3.097137
0.226532,-2.575761
0.2265625,-2.09031
0.226593,-1.643376
0.2266235,-1.237542
0.2266541,-0.8681852
0.2266846,-0.5605994
0.2267151,-0.3237158
0.2267456,-0.1709577
0.2267761,-0.1212058
0.2268066,-0.1868814
0.2268372,-0.3576671
0.2268677,-0.6078308
0.2268982,-0.9253806
0.2269287,-1.309282
0.2269592,-1.742998
0.2269897,-2.209063
0.2270203,-2.65038
0.2270508,-3.065062
0.2270813,-3.424185
0.2271118,-3.676994
0.2271423,-3.793925
0.2271729,-3.750741
0.2272034,-3.528886
0.2272339,-3.186943
0.2272644,-2.733228
0.2272949,-2.223644
0.2273254,-1.729814
0.227356,-1.282763
0.2273865,-0.9512159
0.227417,-0.7422526
0.2274475,-0.6754445
0.227478,-0.7703108
0.2275085,-1.015557
0.2275391,-1.421828
0.2275696,-1.929491
0.2276001,-2.468449
0.2276306,-2.978804
0.2276611,-3.386104
0.2276917,-3.609875
0.2277222,-3.582488
0.2277527,-3.309189
0.2277832,-2.808824
0.2278137,-2.173611
0.2278442,-1.500164
0.2278748,-0.8701923
0.2279053,-0.3408934
0.2279358,3.64E-02
0.2279663,0.2501391
0.2279968,0.3144196
0.2280273,0.2079346
0.2280579,-5.53E-02
0.2280884,-0.4866182
0.2281189,-1.064724
0.2281494,-1.727592
0.2281799,-2.422196
0.2282104,-3.085036
0.228241,-3.698921
0.2282715,-4.179505
0.228302,-4.509077
0.2283325,-4.638049
0.228363,-4.607787
0.2283936,-4.427871
0.2284241,-4.144903
0.2284546,-3.791933
0.2284851,-3.375436
0.2285156,-2.95729
0.2285461,-2.55288
0.2285767,-2.200441
0.2286072,-1.899776
0.2286377,-1.681508
0.2286682,-1.542916
0.2286987,-1.484462
0.2287292,-1.462473
0.2287598,-1.488695
0.2287903,-1.501231
0.2288208,-1.511836
0.2288513,-1.529732
0.2288818,-1.534879
0.2289124,-1.551788
0.2289429,-1.584026
0.2289734,-1.637108
0.2290039,-1.690959
0.2290344,-1.716462
0.2290649,-1.682016
0.2290955,-1.608654
0.229126,-1.524495
0.2291565,-1.450625
0.229187,-1.395075
0.2292175,-1.381476
0.229248,-1.405018
0.2292786,-1.472133
0.2293091,-1.588929
0.2293396,-1.697291
0.2293701,-1.788086
0.2294006,-1.877717
0.2294312,-1.991578
0.2294617,-2.073452
0.2294922,-2.134165
0.2295227,-2.114875
0.2295532,-2.091051
0.2295837,-2.048241
0.2296143,-1.98741
0.2296448,-1.907629
0.2296753,-1.807181
0.2297058,-1.699792
0.2297363,-1.599884
0.2297668,-1.446709
0.2297974,-1.273978
0.2298279,-1.065387
0.2298584,-0.8718728
0.2298889,-0.7296524
0.2299194,-0.6178373
0.22995,-0.5607001
0.2299805,-0.5936787
0.230011,-0.6854665
0.2300415,-0.8269342
0.230072,-0.9843187
0.2301025,-1.153183
0.2301331,-1.322448
0.2301636,-1.505784
0.2301941,-1.675931
0.2302246,-1.812966
0.2302551,-1.909651
0.2302856,-1.995208
0.2303162,-2.029749
0.2303467,-2.027814
0.2303772,-1.976866
0.2304077,-1.905173
0.2304382,-1.829147
0.2304688,-1.778707
0.2304993,-1.742922
0.2305298,-1.714428
0.2305603,-1.69516
0.2305908,-1.689547
0.2306213,-1.692122
0.2306519,-1.676496
0.2306824,-1.68361
0.2307129,-1.707057
0.2307434,-1.749479
0.2307739,-1.817172
0.2308044,-1.869298
0.230835,-1.914015
0.2308655,-1.932299
0.230896,-1.935087
0.2309265,-1.925104
0.230957,-1.909709
0.2309875,-1.88623
0.2310181,-1.872756
0.2310486,-1.865659
0.2310791,-1.843193
0.2311096,-1.808024
0.2311401,-1.749322
0.2311707,-1.688939
0.2312012,-1.626086
0.2312317,-1.575114
0.2312622,-1.547831
0.2312927,-1.556993
0.2313232,-1.60244
0.2313538,-1.681392
0.2313843,-1.770014
0.2314148,-1.860226
0.2314453,-1.949275
0.2314758,-2.01263
0.2315063,-2.052248
0.2315369,-2.053668
0.2315674,-2.039696
0.2315979,-1.998472
0.2316284,-1.930983
0.2316589,-1.841023
0.2316895,-1.731276
0.23172,-1.613698
0.2317505,-1.497343
0.231781,-1.385808
0.2318115,-1.299102
0.231842,-1.245276
0.2318726,-1.223388
0.2319031,-1.233231
0.2319336,-1.270388
0.2319641,-1.328192
0.2319946,-1.411352
0.2320251,-1.494223
0.2320557,-1.556056
0.2320862,-1.609479
0.2321167,-1.649205
0.2321472,-1.666052
0.2321777,-1.661121
0.2322083,-1.631722
0.2322388,-1.592385
0.2322693,-1.554063
0.2322998,-1.539398
0.2323303,-1.526597
0.2323608,-1.524689
0.2323914,-1.554641
0.2324219,-1.587132
0.2324524,-1.64773
0.2324829,-1.685455
0.2325134,-1.687674
0.2325439,-1.658142
0.2325745,-1.597739
0.232605,-1.512099
0.2326355,-1.414903
0.232666,-1.302519
0.2326965,-1.19226
0.2327271,-1.095902
0.2327576,-1.012491
0.2327881,-0.9320455
0.2328186,-0.8535808
0.2328491,-0.8062059
0.2328796,-0.7953311
0.2329102,-0.8215919
0.2329407,-0.874147
0.2329712,-0.9492642
0.2330017,-1.043221
0.2330322,-1.134178
0.2330627,-1.198521
0.2330933,-1.237359
0.2331238,-1.238858
0.2331543,-1.205864
0.2331848,-1.150249
0.2332153,-1.067555
0.2332458,-0.9750689
0.2332764,-0.8937504
0.2333069,-0.8098987
0.2333374,-0.76533
0.2333679,-0.7617096
0.2333984,-0.769876
0.233429,-0.8125028
0.2334595,-0.863192
0.23349,-0.9192364
0.2335205,-0.9805605
0.233551,-1.019013
0.2335815,-1.030138
0.2336121,-1.01944
0.2336426,-0.9915551
0.2336731,-0.9572713
0.2337036,-0.9023235
0.2337341,-0.8456267
0.2337646,-0.8163605
0.2337952,-0.7897938
0.2338257,-0.7842911
0.2338562,-0.7723916
0.2338867,-0.7641221
0.2339172,-0.7794926
0.2339478,-0.7884717
0.2339783,-0.8246458
0.2340088,-0.8789092
0.2340393,-0.9339406
0.2340698,-1.001456
0.2341003,-1.04706
0.2341309,-1.065318
0.2341614,-1.051723
0.2341919,-1.009108
0.2342224,-0.9529923
0.2342529,-0.9043468
0.2342834,-0.8521655
0.234314,-0.8200787
0.2343445,-0.8034552
0.234375,-0.8141558
0.2344055,-0.8374594
0.234436,-0.8671679
0.2344666,-0.8876389
0.2344971,-0.9062822
0.2345276,-0.9139476
0.2345581,-0.9170727
0.2345886,-0.8919879
0.2346191,-0.8543325
0.2346497,-0.8203754
0.2346802,-0.7883369
0.2347107,-0.7617519
0.2347412,-0.7298639
0.2347717,-0.6998894
0.2348022,-0.6944672
0.2348328,-0.6890571
0.2348633,-0.68549
0.2348938,-0.6927943
0.2349243,-0.6846957
0.2349548,-0.6856496
0.2349854,-0.6847674
0.2350159,-0.6693588
0.2350464,-0.6630831
0.2350769,-0.6305157
0.2351074,-0.5962017
0.2351379,-0.546535
0.2351685,-0.4670913
0.235199,-0.4069005
0.2352295,-0.3450985
0.23526,-0.2951786
0.2352905,-0.2472216
0.235321,-0.1785784
0.2353516,-0.1273293
0.2353821,-9.80E-02
0.2354126,-6.78E-02
0.2354431,-5.41E-02
0.2354736,-3.94E-02
0.2355042,-3.03E-02
0.2355347,-4.02E-02
0.2355652,-3.56E-02
0.2355957,-2.56E-02
0.2356262,-1.01E-03
0.2356567,2.07E-02
0.2356873,3.61E-02
0.2357178,6.32E-02
0.2357483,9.38E-02
0.2357788,0.0944066
0.2358093,9.23E-02
0.2358398,6.30E-02
0.2358704,3.28E-02
0.2359009,2.81E-02
0.2359314,3.53E-02
0.2359619,6.51E-02
0.2359924,0.1157219
0.2360229,0.1815677
0.2360535,0.2436975
0.236084,0.2902192
0.2361145,0.3211741
0.236145,0.3392892
0.2361755,0.3374573
0.2362061,0.3392302
0.2362366,0.333734
0.2362671,0.2974285
0.2362976,0.279346
0.2363281,0.2486154
0.2363586,0.232431
0.2363892,0.2045091
0.2364197,0.1594489
0.2364502,0.1372131
0.2364807,0.1122285
0.2365112,7.28E-02
0.2365417,2.18E-02
0.2365723,-3.10E-02
0.2366028,-5.37E-02
0.2366333,-8.17E-02
0.2366638,-0.1214751
0.2366943,-0.154865
0.2367249,-0.1835269
0.2367554,-0.1967309
0.2367859,-0.1989739
0.2368164,-0.1921159
0.2368469,-0.184421
0.2368774,-0.1558108
0.236908,-0.1173276
0.2369385,-7.62E-02
0.236969,-4.43E-02
0.2369995,-2.87E-02
0.23703,-3.34E-03
0.2370605,2.08E-03
0.2370911,2.10E-02
0.2371216,1.10E-02
0.2371521,1.45E-02
0.2371826,2.08E-02
0.2372131,3.52E-02
0.2372437,4.05E-02
0.2372742,5.58E-02
0.2373047,8.47E-02
0.2373352,0.1134125
0.2373657,0.1502631
0.2373962,0.1734652
0.2374268,0.1947128
0.2374573,0.1941137
0.2374878,0.1899144
0.2375183,0.1738848
0.2375488,0.1352532
0.2375793,9.76E-02
0.2376099,6.01E-02
0.2376404,2.45E-02
0.2376709,-2.83E-03
0.2377014,-0.0155999
0.2377319,1.16E-02
0.2377625,4.50E-02
0.237793,9.57E-02
0.2378235,0.1607631
0.237854,0.2201257
0.2378845,0.2920859
0.237915,0.3693466
0.2379456,0.4281508
0.2379761,0.4896046
0.2380066,0.5327045
0.2380371,0.5892377
0.2380676,0.6293219
0.2380981,0.6503152
0.2381287,0.6421366
0.2381592,0.6412406
0.2381897,0.6403447
0.2382202,0.6367024
0.2382507,0.6168323
0.2382813,0.5760778
0.2383118,0.5553882
0.2383423,0.5338362
0.2383728,0.5277817
0.2384033,0.509046
0.2384338,0.4921895
0.2384644,0.4980201
0.2384949,0.5111578
0.2385254,0.5251741
0.2385559,0.5572178
0.2385864,0.5883198
0.2386169,0.6266001
0.2386475,0.6420102
0.238678,0.6393107
0.2387085,0.5939524
0.238739,0.5504829
0.2387695,0.5098739
0.2388,0.4902452
0.2388306,0.4570561
0.2388611,0.4466589
0.2388916,0.4544153
0.2389221,0.4965733
0.2389526,0.5723087
0.2389832,0.6568737
0.2390137,0.7747807
0.2390442,0.909644
0.2390747,1.05684
0.2391052,1.205411
0.2391357,1.314642
0.2391663,1.396294
0.2391968,1.462283
0.2392273,1.472793
0.2392578,1.459649
0.2392883,1.41559
0.2393188,1.355408
0.2393494,1.291719
0.2393799,1.220932
0.2394104,1.150329
0.2394409,1.102615
0.2394714,1.084993
0.239502,1.104584
0.2395325,1.144993
0.239563,1.203417
0.2395935,1.273584
0.239624,1.340752
0.2396545,1.39144
0.2396851,1.436556
0.2397156,1.438823
0.2397461,1.413917
0.2397766,1.38535
0.2398071,1.340557
0.2398376,1.277752
0.2398682,1.215964
0.2398987,1.147134
0.2399292,1.082084
0.2399597,1.015373
0.2399902,0.9234446
0.2400208,0.8472
0.2400513,0.7674934
0.2400818,0.7152178
0.2401123,0.6740043
0.2401428,0.648279
0.2401733,0.6272585
0.2402039,0.6162406
0.2402344,0.6324105
0.2402649,0.6531737
0.2402954,0.6692407
0.2403259,0.6844081
0.2403564,0.7094814
0.240387,0.739063
0.2404175,0.7586147
0.240448,0.7843983
0.2404785,0.7838043
0.240509,0.8031676
0.2405396,0.8188755
0.2405701,0.847234
0.2406006,0.8655041
0.2406311,0.8956245
0.2406616,0.930117
0.2406921,0.984473
0.2407227,1.050522
0.2407532,1.10455
0.2407837,1.146651
0.2408142,1.179542
0.2408447,1.206054
0.2408752,1.226083
0.2409058,1.2134
0.2409363,1.194339
0.2409668,1.180817
0.2409973,1.171843
0.2410278,1.177416
0.2410583,1.185716
0.2410889,1.193929
0.2411194,1.214017
0.2411499,1.240335
0.2411804,1.249366
0.2412109,1.264655
0.2412415,1.280876
0.241272,1.309744
0.2413025,1.351226
0.241333,1.407974
0.2413635,1.478299
0.241394,1.547455
0.2414246,1.6246
0.2414551,1.677913
0.2414856,1.719299
0.2415161,1.739633
0.2415466,1.752644
0.2415771,1.758412
0.2416077,1.761412
0.2416382,1.767999
0.2416687,1.781887
0.2416992,1.797501
0.2417297,1.830341
0.2417603,1.844043
0.2417908,1.846778
0.2418213,1.844005
0.2418518,1.833116
0.2418823,1.820479
0.2419128,1.799629
0.2419434,1.783407
0.2419739,1.786264
0.2420044,1.789962
0.2420349,1.800968
0.2420654,1.785632
0.2420959,1.786688
0.2421265,1.786819
0.242157,1.814166
0.2421875,1.866763
0.242218,1.905663
0.2422485,1.961726
0.2422791,2.03393
0.2423096,2.101418
0.2423401,2.149675
0.2423706,2.165998
0.2424011,2.174152
0.2424316,2.169521
0.2424622,2.14402
0.2424927,2.078662
0.2425232,1.983503
0.2425537,1.887675
0.2425842,1.806682
0.2426147,1.755807
0.2426453,1.725873
0.2426758,1.716948
0.2427063,1.723483
0.2427368,1.777113
0.2427673,1.832487
0.2427979,1.904003
0.2428284,1.988078
0.2428589,2.05465
0.2428894,2.1283
0.2429199,2.189966
0.2429504,2.242306
0.242981,2.25739
0.2430115,2.240626
0.243042,2.192099
0.2430725,2.139177
0.243103,2.076379
0.2431335,2.032844
0.2431641,1.975808
0.2431946,1.912508
0.2432251,1.87476
0.2432556,1.833565
0.2432861,1.796075
0.2433167,1.761365
0.2433472,1.728632
0.2433777,1.717709
0.2434082,1.712241
0.2434387,1.730402
0.2434692,1.748509
0.2434998,1.767538
0.2435303,1.809154
0.2435608,1.834296
0.2435913,1.846607
0.2436218,1.843499
0.2436523,1.828613
0.2436829,1.811929
0.2437134,1.822505
0.2437439,1.825783
0.2437744,1.865362
0.2438049,1.895735
0.2438354,1.916925
0.243866,1.9408
0.2438965,1.970951
0.243927,1.999185
0.2439575,2.035514
0.243988,2.060021
0.2440186,2.100691
0.2440491,2.137645
0.2440796,2.169121
0.2441101,2.153265
0.2441406,2.11834
0.2441711,2.068119
0.2442017,2.006184
0.2442322,1.947153
0.2442627,1.895536
0.2442932,1.840388
0.2443237,1.801738
0.2443542,1.788575
0.2443848,1.767262
0.2444153,1.764188
0.2444458,1.753853
0.2444763,1.75892
0.2445068,1.794851
0.2445374,1.826163
0.2445679,1.873743
0.2445984,1.923021
0.2446289,1.973077
0.2446594,2.036542
0.2446899,2.075356
0.2447205,2.105881
0.244751,2.137233
0.2447815,2.156653
0.244812,2.162464
0.2448425,2.163674
0.244873,2.146746
0.2449036,2.141636
0.2449341,2.135616
0.2449646,2.115994
0.2449951,2.092754
0.2450256,2.069569
0.2450562,2.063712
0.2450867,2.06244
0.2451172,2.055671
0.2451477,2.049828
0.2451782,2.044909
0.2452087,2.041766
0.2452393,2.019643
0.2452698,1.99574
0.2453003,1.979157
0.2453308,1.991664
0.2453613,2.025004
0.2453918,2.056418
0.2454224,2.095005
0.2454529,2.125302
0.2454834,2.168145
0.2455139,2.196463
0.2455444,2.211026
0.245575,2.210161
0.2456055,2.18744
0.245636,2.165688
0.2456665,2.144902
0.245697,2.118792
0.2457275,2.079926
0.2457581,2.026692
0.2457886,1.993611
0.2458191,1.975077
0.2458496,1.954754
0.2458801,1.952667
0.2459106,1.957781
0.2459412,1.976546
0.2459717,2.002517
0.2460022,2.018403
0.2460327,2.032469
0.2460632,2.020123
0.2460938,2.005972
0.2461243,1.982758
0.2461548,1.944217
0.2461853,1.899425
0.2462158,1.84559
0.2462463,1.783834
0.2462769,1.736642
0.2463074,1.680535
0.2463379,1.635498
0.2463684,1.601499
0.2463989,1.565694
0.2464294,1.550913
0.24646,1.548862
0.2464905,1.544979
0.246521,1.54928
0.2465515,1.568945
0.246582,1.585866
0.2466125,1.595535
0.2466431,1.594247
0.2466736,1.599243
0.2467041,1.601536
0.2467346,1.596553
0.2467651,1.598841
0.2467957,1.603803
0.2468262,1.622479
0.2468567,1.646471
0.2468872,1.666731
0.2469177,1.689739
0.2469482,1.706271
0.2469788,1.720922
0.2470093,1.735589
0.2470398,1.740201
0.2470703,1.742902
0.2471008,1.744736
0.2471313,1.734779
0.2471619,1.737537
0.2471924,1.721239
0.2472229,1.694053
0.2472534,1.688723
0.2472839,1.655326
0.2473145,1.617372
0.247345,1.58867
0.2473755,1.551798
0.247406,1.539555
0.2474365,1.521908
0.247467,1.489836
0.2474976,1.459554
0.2475281,1.438441
0.2475586,1.437399
0.2475891,1.429092
0.2476196,1.41897
0.2476501,1.412533
0.2476807,1.420634
0.2477112,1.432248
0.2477417,1.44755
0.2477722,1.440102
0.2478027,1.430836
0.2478333,1.435141
0.2478638,1.443152
0.2478943,1.44839
0.2479248,1.46899
0.2479553,1.472318
0.2479858,1.48558
0.2480164,1.489769
0.2480469,1.490341
0.2480774,1.49353
0.2481079,1.497682
0.2481384,1.519945
0.2481689,1.527679
0.2481995,1.515366
0.24823,1.506744
0.2482605,1.482697
0.248291,1.450591
0.2483215,1.401232
0.2483521,1.34028
0.2483826,1.287543
0.2484131,1.245928
0.2484436,1.227979
0.2484741,1.207388
0.2485046,1.176838
0.2485352,1.16907
0.2485657,1.164919
0.2485962,1.144419
0.2486267,1.109503
0.2486572,1.046479
0.2486877,1.006384
0.2487183,0.983605
0.2487488,0.9826725
0.2487793,0.9935187
0.2488098,1.013488
0.2488403,1.054152
0.2488708,1.099282
0.2489014,1.106202
0.2489319,1.103091
0.2489624,1.080024
0.2489929,1.059702
0.2490234,1.057618
0.249054,1.052789
0.2490845,1.047115
0.249115,1.043222
0.2491455,1.037566
0.249176,1.020996
0.2492065,0.989025
0.2492371,0.9435244
0.2492676,0.9027192
0.2492981,0.8692216
0.2493286,0.8367867
0.2493591,0.798942
0.2493896,0.7684585
0.2494202,0.7589273
0.2494507,0.7603443
0.2494812,0.7734735
0.2495117,0.7930347
0.2495422,0.8006393
0.2495728,0.815545
0.2496033,0.8167973
0.2496338,0.8107803
0.2496643,0.8011144
0.2496948,0.7933025
0.2497253,0.7827619
0.2497559,0.7759088
0.2497864,0.7635781
0.2498169,0.754024
0.2498474,0.7472394
0.2498779,0.7495033
0.2499084,0.7700081
0.249939,0.7885635
0.2499695,0.7770985
0.25,0.7838497
0.2500305,0.7697062
0.250061,0.7528511
0.2500916,0.7197417
0.2501221,0.6793938
0.2501526,0.6546538
0.2501831,0.636264
0.2502136,0.6170054
0.2502441,0.6168999
0.2502747,0.5940875
0.2503052,0.5759114
0.2503357,0.5767636
0.2503662,0.5622917
0.2503967,0.5604297
0.2504272,0.5604627
0.2504578,0.5723344
0.2504883,0.5786793
0.2505188,0.5722489
0.2505493,0.5649792
0.2505798,0.56499
0.2506104,0.5568202
0.2506409,0.524195
0.2506714,0.483476
0.2507019,0.434624
0.2507324,0.3995723
0.2507629,0.3546028
0.2507935,0.318785
0.250824,0.2822068
0.2508545,0.283872
0.250885,0.3163546
0.2509155,0.3742012
0.250946,0.4618607
0.2509766,0.5456232
0.2510071,0.6291608
0.2510376,0.7278545
0.2510681,0.8081554
0.2510986,0.8655957
0.2511292,0.902006
0.2511597,0.9092023
0.2511902,0.901911
0.2512207,0.8555733
0.2512512,0.7803643
0.2512817,0.6989441
0.2513123,0.6050428
0.2513428,0.5150515
0.2513733,0.4406789
0.2514038,0.375658
0.2514343,0.3324763
0.2514648,0.3140056
0.2514954,0.316396
0.2515259,0.3288496
0.2515564,0.3394379
0.2515869,0.355368
0.2516174,0.3857807
0.2516479,0.408909
0.2516785,0.42465
0.251709,0.4086094
0.2517395,0.3898634
0.25177,0.3594473
0.2518005,0.3218476
0.2518311,0.2733606
0.2518616,0.232326
0.2518921,0.1959163
0.2519226,0.1595419
0.2519531,0.1405977
0.2519836,0.12622
0.2520142,0.1037014
0.2520447,9.03E-02
0.2520752,8.88E-02
0.2521057,6.28E-02
0.2521362,3.13E-02
0.2521667,8.20E-03
0.2521973,-5.83E-03
0.2522278,-1.26E-02
0.2522583,-8.40E-03
0.2522888,-1.51E-02
0.2523193,-9.98E-03
0.2523499,3.33E-03
0.2523804,-3.43E-03
0.2524109,-1.93E-02
0.2524414,-5.95E-02
0.2524719,-0.1187689
0.2525024,-0.1632798
0.252533,-0.1695857
0.2525635,-0.1141677
0.252594,-3.17E-02
0.2526245,4.43E-02
0.252655,8.74E-02
0.2526855,9.40E-02
0.2527161,8.51E-02
0.2527466,8.36E-02
0.2527771,9.21E-02
0.2528076,0.1186625
0.2528381,0.1370566
0.2528687,0.1544247
0.2528992,0.19085
0.2529297,0.2244312
0.2529602,0.2361936
0.2529907,0.2224722
0.2530212,0.1525121
0.2530518,9.91E-02
0.2530823,7.04E-02
0.2531128,4.52E-02
0.2531433,3.20E-02
0.2531738,1.98E-02
0.2532043,0.0293117
0.2532349,6.88E-02
0.2532654,9.72E-02
0.2532959,0.1210979
0.2533264,0.1248915
0.2533569,0.1378298
0.2533875,0.169715
0.253418,0.1770398
