T,A
0.2752686,-0.2470152
0.2752991,-0.2411386
0.2753296,-0.2211472
0.2753601,-0.1917783
0.2753906,-0.1594809
0.2754211,-0.1266891
0.2754517,-9.68E-02
0.2754822,-7.21E-02
0.2755127,-5.70E-02
0.2755432,-0.0562757
0.2755737,-6.58E-02
0.2756042,-8.11E-02
0.2756348,-9.99E-02
0.2756653,-0.1216255
0.2756958,-0.1402318
0.2757263,-0.1507467
0.2757568,-0.1515895
0.2757874,-0.1430454
0.2758179,-0.1293508
0.2758484,-0.11232
0.2758789,-9.70E-02
0.2759094,-8.94E-02
0.2759399,-9.07E-02
0.2759705,-0.1024718
0.276001,-0.1209417
0.2760315,-0.1446721
0.276062,-0.1708718
0.2760925,-0.1943613
0.276123,-0.2117757
0.2761536,-0.2170276
0.2761841,-0.2094015
0.2762146,-0.1920446
0.2762451,-0.1686907
0.2762756,-0.1429876
0.2763062,-0.1214112
0.2763367,-0.1093828
0.2763672,-0.1122939
0.2763977,-0.127648
0.2764282,-0.1526501
0.2764587,-0.185245
0.2764893,-0.2236577
0.2765198,-0.258412
0.2765503,-0.2836582
0.2765808,-0.2971327
0.2766113,-0.3001028
0.2766418,-0.2934814
0.2766724,-0.2781791
0.2767029,-0.2580185
0.2767334,-0.2383226
0.2767639,-0.2223862
0.2767944,-0.2115117
0.276825,-0.2062348
0.2768555,-0.2087379
0.276886,-0.2178712
0.2769165,-0.2302601
0.276947,-0.2434545
0.2769775,-0.2533475
0.2770081,-0.2584372
0.2770386,-0.2572869
0.2770691,-0.2547503
0.2770996,-0.2497475
0.2771301,-0.2400881
0.2771606,-0.2257843
0.2771912,-0.2105107
0.2772217,-0.1958417
0.2772522,-0.1840796
0.2772827,-0.1784517
0.2773132,-0.1817035
0.2773438,-0.1906529
0.2773743,-0.2036366
0.2774048,-0.2159594
0.2774353,-0.2316818
0.2774658,-0.2466139
0.2774963,-0.2576602
0.2775269,-0.2608331
0.2775574,-0.2568556
0.2775879,-0.2453804
0.2776184,-0.227984
0.2776489,-0.2080544
0.2776794,-0.1876125
0.27771,-0.1704745
0.2777405,-0.1574861
0.277771,-0.149857
0.2778015,-0.1507927
0.277832,-0.1573558
0.2778625,-0.1698365
0.2778931,-0.1857625
0.2779236,-0.2003636
0.2779541,-0.2111105
0.2779846,-0.2165484
0.2780151,-0.2179276
0.2780457,-0.213092
0.2780762,-0.200395
0.2781067,-0.1813529
0.2781372,-0.1588513
0.2781677,-0.1397202
0.2781982,-0.1285436
0.2782288,-0.1269789
0.2782593,-0.1373655
0.2782898,-0.1552923
0.2783203,-0.1784504
0.2783508,-0.2029653
0.2783813,-0.2252475
0.2784119,-0.2403131
0.2784424,-0.2490665
0.2784729,-0.2493423
0.2785034,-0.2415293
0.2785339,-0.2257559
0.2785645,-0.2046984
0.278595,-0.1802478
0.2786255,-0.1571891
0.278656,-0.1384027
0.2786865,-0.1291873
0.278717,-0.1302346
0.2787476,-0.1390302
0.2787781,-0.1523947
0.2788086,-0.1655858
0.2788391,-0.1760099
0.2788696,-0.18018
0.2789001,-0.1773652
0.2789307,-0.1731229
0.2789612,-0.1680367
0.2789917,-0.1632535
0.2790222,-0.1603592
0.2790527,-0.1575331
0.2790833,-0.1591391
0.2791138,-0.1641887
0.2791443,-0.1747479
0.2791748,-0.1900697
0.2792053,-0.2066776
0.2792358,-0.2245375
0.2792664,-0.2428984
0.2792969,-0.2590427
0.2793274,-0.2710844
0.2793579,-0.2750058
0.2793884,-0.2719579
0.2794189,-0.2608757
0.2794495,-0.2441458
0.27948,-0.2259642
0.2795105,-0.2116908
0.279541,-0.2035276
0.2795715,-0.1989712
0.2796021,-0.1990649
0.2796326,-0.2054443
0.2796631,-0.2193591
0.2796936,-0.2388819
0.2797241,-0.2577872
0.2797546,-0.2750086
0.2797852,-0.2844928
0.2798157,-0.2850701
0.2798462,-0.2758792
0.2798767,-0.2563664
0.2799072,-0.2294278
0.2799377,-0.2015836
0.2799683,-0.1741637
0.2799988,-0.1518821
0.2800293,-0.1358391
0.2800598,-0.1291157
0.2800903,-0.1322517
0.2801208,-0.1460752
0.2801514,-0.1673993
0.2801819,-0.1920687
0.2802124,-0.2160157
0.2802429,-0.2386622
0.2802734,-0.2562121
0.280304,-0.2626824
0.2803345,-0.2543487
0.280365,-0.2321507
0.2803955,-0.1963545
0.280426,-0.1542441
0.2804565,-0.1144731
0.2804871,-8.30E-02
0.2805176,-6.68E-02
0.2805481,-6.50E-02
0.2805786,-7.54E-02
0.2806091,-9.38E-02
0.2806396,-0.1154114
0.2806702,-0.1386079
0.2807007,-0.156432
0.2807312,-0.1655411
0.2807617,-0.1618843
0.2807922,-0.145816
0.2808228,-0.1224047
0.2808533,-9.39E-02
0.2808838,-6.42E-02
0.2809143,-3.94E-02
0.2809448,-2.39E-02
0.2809753,-2.06E-02
0.2810059,-0.0336443
0.2810364,-6.16E-02
0.2810669,-9.87E-02
0.2810974,-0.1355473
0.2811279,-0.1655208
0.2811584,-0.1826272
0.281189,-0.1859087
0.2812195,-0.1746239
0.28125,-0.1500019
0.2812805,-0.1190819
0.281311,-8.76E-02
0.2813416,-5.98E-02
0.2813721,-3.97E-02
0.2814026,-2.82E-02
0.2814331,-3.02E-02
0.2814636,-4.61E-02
0.2814941,-7.42E-02
0.2815247,-0.1097161
0.2815552,-0.1446362
0.2815857,-0.1756023
0.2816162,-0.1936527
0.2816467,-0.1966397
0.2816772,-0.182452
0.2817078,-0.1522644
0.2817383,-0.1109719
0.2817688,-6.33E-02
0.2817993,-1.64E-02
0.2818298,2.24E-02
0.2818604,0.0483271
0.2818909,5.73E-02
0.2819214,5.07E-02
0.2819519,2.90E-02
0.2819824,-4.57E-03
0.2820129,-4.69E-02
0.2820435,-9.25E-02
0.282074,-0.1350846
0.2821045,-0.169017
0.282135,-0.190392
0.2821655,-0.1994414
0.282196,-0.1968235
0.2822266,-0.1835307
0.2822571,-0.1611785
0.2822876,-0.1345975
0.2823181,-0.1077968
0.2823486,-8.50E-02
0.2823792,-6.87E-02
0.2824097,-6.13E-02
0.2824402,-6.64E-02
0.2824707,-8.36E-02
0.2825012,-0.1111317
0.2825317,-0.1406811
0.2825623,-0.1670538
0.2825928,-0.1838953
0.2826233,-0.1880571
0.2826538,-0.1776654
0.2826843,-0.1521184
0.2827148,-0.1184143
0.2827454,-8.35E-02
0.2827759,-0.0526965
0.2828064,-3.10E-02
0.2828369,-2.23E-02
0.2828674,-2.94E-02
0.2828979,-5.17E-02
0.2829285,-8.40E-02
0.282959,-0.1197203
0.2829895,-0.1537273
0.28302,-0.1798612
0.2830505,-0.1952896
0.2830811,-0.1959515
0.2831116,-0.1835036
0.2831421,-0.1551886
0.2831726,-0.1158248
0.2832031,-7.20E-02
0.2832336,-3.16E-02
0.2832642,-2.33E-04
0.2832947,0.0188523
0.2833252,2.65E-02
0.2833557,2.21E-02
0.2833862,7.51E-03
0.2834167,-1.44E-02
0.2834473,-3.82E-02
0.2834778,-5.75E-02
0.2835083,-0.0718132
0.2835388,-7.56E-02
0.2835693,-0.0679186
0.2835999,-4.96E-02
0.2836304,-2.46E-02
0.2836609,2.58E-03
0.2836914,2.91E-02
0.2837219,5.03E-02
0.2837524,6.80E-02
0.283783,7.86E-02
0.2838135,8.11E-02
0.283844,7.38E-02
0.2838745,5.62E-02
0.283905,3.13E-02
0.2839355,3.59E-03
0.2839661,-0.0220847
0.2839966,-4.33E-02
0.2840271,-5.76E-02
0.2840576,-6.52E-02
0.2840881,-6.60E-02
0.2841187,-6.18E-02
0.2841492,-5.59E-02
0.2841797,-5.24E-02
0.2842102,-5.14E-02
0.2842407,-5.77E-02
0.2842712,-7.00E-02
0.2843018,-0.0885115
0.2843323,-0.1057648
0.2843628,-0.1140911
0.2843933,-0.1135295
0.2844238,-0.1035238
0.2844543,-8.49E-02
0.2844849,-5.97E-02
0.2845154,-2.92E-02
0.2845459,1.14E-03
0.2845764,2.76E-02
0.2846069,4.29E-02
0.2846375,4.46E-02
0.284668,3.29E-02
0.2846985,1.23E-02
0.284729,-9.29E-03
0.2847595,-2.84E-02
0.28479,-4.03E-02
0.2848206,-4.59E-02
0.2848511,-4.75E-02
0.2848816,-4.55E-02
0.2849121,-0.043502
0.2849426,-4.11E-02
0.2849731,-4.08E-02
0.2850037,-4.35E-02
0.2850342,-0.0494139
0.2850647,-5.67E-02
0.2850952,-6.12E-02
0.2851257,-6.44E-02
0.2851563,-6.30E-02
0.2851868,-5.57E-02
0.2852173,-4.50E-02
0.2852478,-3.56E-02
0.2852783,-3.14E-02
0.2853088,-3.12E-02
0.2853394,-3.18E-02
0.2853699,-3.47E-02
0.2854004,-4.09E-02
0.2854309,-4.56E-02
0.2854614,-4.56E-02
0.2854919,-3.94E-02
0.2855225,-2.86E-02
0.285553,-1.33E-02
0.2855835,3.44E-03
0.285614,1.88E-02
0.2856445,0.025981
0.285675,2.55E-02
0.2857056,1.66E-02
0.2857361,4.25E-03
0.2857666,-1.07E-02
0.2857971,-2.88E-02
0.2858276,-4.53E-02
0.2858582,-5.96E-02
0.2858887,-6.69E-02
0.2859192,-0.0672328
0.2859497,-0.0587796
0.2859802,-4.02E-02
0.2860107,-2.06E-02
0.2860413,1.18E-03
0.2860718,2.18E-02
0.2861023,4.13E-02
0.2861328,5.60E-02
0.2861633,6.42E-02
0.2861938,6.50E-02
0.2862244,5.60E-02
0.2862549,4.54E-02
0.2862854,3.37E-02
0.2863159,2.70E-02
0.2863464,2.65E-02
0.286377,3.08E-02
0.2864075,4.17E-02
0.286438,0.0599569
0.2864685,8.01E-02
0.286499,0.1023283
0.2865295,0.1237861
0.2865601,0.1461629
0.2865906,0.1681287
0.2866211,0.1827722
0.2866516,0.1868322
0.2866821,0.1819087
0.2867126,0.1692461
0.2867432,0.1499486
0.2867737,0.1253003
0.2868042,0.1011139
0.2868347,8.41E-02
0.2868652,7.62E-02
0.2868958,7.67E-02
0.2869263,8.08E-02
0.2869568,8.87E-02
0.2869873,9.68E-02
0.2870178,0.101472
0.2870483,9.95E-02
0.2870789,9.35E-02
0.2871094,8.50E-02
0.2871399,7.55E-02
0.2871704,6.74E-02
0.2872009,5.93E-02
0.2872314,5.08E-02
0.287262,4.25E-02
0.2872925,3.54E-02
0.287323,3.41E-02
0.2873535,3.88E-02
0.287384,5.12E-02
0.2874146,6.76E-02
0.2874451,8.64E-02
0.2874756,0.1017948
0.2875061,0.1123177
0.2875366,0.1198673
0.2875671,0.1248177
0.2875977,0.1237577
0.2876282,0.1156505
0.2876587,0.1023308
0.2876892,8.74E-02
0.2877197,7.14E-02
0.2877502,5.58E-02
0.2877808,4.17E-02
0.2878113,3.40E-02
0.2878418,3.38E-02
0.2878723,0.0409894
0.2879028,5.46E-02
0.2879333,7.38E-02
0.2879639,9.21E-02
0.2879944,0.1066154
0.2880249,0.1145876
0.2880554,0.1189982
0.2880859,0.1224506
0.2881165,0.1220787
0.288147,0.1197848
0.2881775,0.117405
0.288208,0.1123455
0.2882385,0.1077264
0.288269,0.1039127
0.2882996,0.1034046
0.2883301,0.107994
0.2883606,0.1159582
0.2883911,0.1248926
0.2884216,0.1346115
0.2884521,0.1420763
0.2884827,0.1462249
0.2885132,0.1470659
0.2885437,0.1474923
0.2885742,0.1474592
0.2886047,0.1491194
0.2886353,0.1512019
0.2886658,0.153843
0.2886963,0.1565375
0.2887268,0.158858
0.2887573,0.1620721
0.2887878,0.164621
0.2888184,0.1665979
0.2888489,0.1683859
0.2888794,0.1673762
0.2889099,0.166689
0.2889404,0.1647976
0.2889709,0.1614458
0.2890015,0.1566528
0.289032,0.1511244
0.2890625,0.1483719
0.289093,0.1487848
0.2891235,0.1522784
0.2891541,0.1573949
0.2891846,0.1657473
0.2892151,0.1775406
0.2892456,0.1889815
0.2892761,0.1983465
0.2893066,0.2050157
0.2893372,0.2067989
0.2893677,0.2061351
0.2893982,0.2080359
0.2894287,0.2137455
0.2894592,0.2248256
0.2894897,0.2383015
0.2895203,0.2550976
0.2895508,0.2760291
0.2895813,0.2977431
0.2896118,0.3177197
0.2896423,0.3312334
0.2896729,0.3382554
0.2897034,0.3350343
0.2897339,0.3207579
0.2897644,0.2959136
0.2897949,0.264573
0.2898254,0.2305684
0.289856,0.1959364
0.2898865,0.1675604
0.289917,0.1507187
0.2899475,0.1447093
0.289978,0.1491066
0.2900085,0.1603582
0.2900391,0.1763094
0.2900696,0.1939876
0.2901001,0.2071167
0.2901306,0.2138014
0.2901611,0.2154169
0.2901917,0.2118394
0.2902222,0.2045933
0.2902527,0.1942529
0.2902832,0.1863198
0.2903137,0.1820387
0.2903442,0.1787297
0.2903748,0.1759171
0.2904053,0.173615
0.2904358,0.1735919
0.2904663,0.1770778
0.2904968,0.1843838
0.2905273,0.1935465
0.2905579,0.2019364
0.2905884,0.2058782
0.2906189,0.2033696
0.2906494,0.1965182
0.2906799,0.1844353
0.2907104,0.1666466
0.290741,0.1501102
0.2907715,0.1359213
0.290802,0.1265762
0.2908325,0.1253427
0.290863,0.1290712
0.2908936,0.1393048
0.2909241,0.1559347
0.2909546,0.1787911
0.2909851,0.2026541
0.2910156,0.2216158
0.2910461,0.2337667
0.2910767,0.2354473
0.2911072,0.2244579
0.2911377,0.2042807
0.2911682,0.1815014
0.2911987,0.1604453
0.2912292,0.1452889
0.2912598,0.1402125
0.2912903,0.1458914
0.2913208,0.161656
0.2913513,0.1830238
0.2913818,0.2039983
0.2914124,0.2217883
0.2914429,0.2361885
0.2914734,0.2444918
0.2915039,0.2456615
0.2915344,0.2393351
0.2915649,0.2268908
0.2915955,0.2103131
0.291626,0.1945112
0.2916565,0.1833894
0.291687,0.178278
0.2917175,0.1791
0.291748,0.1848936
0.2917786,0.1919986
0.2918091,0.1972224
0.2918396,0.1988611
0.2918701,0.197855
0.2919006,0.1957064
0.2919312,0.1930898
0.2919617,0.1909373
0.2919922,0.1872945
0.2920227,0.1834318
0.2920532,0.1801434
0.2920837,0.172438
0.2921143,0.1638522
0.2921448,0.1574097
0.2921753,0.1548137
0.2922058,0.1580377
0.2922363,0.1634346
0.2922668,0.1711359
0.2922974,0.1779005
0.2923279,0.1865081
0.2923584,0.1979913
0.2923889,0.2123424
0.2924194,0.2265783
0.29245,0.2357858
0.2924805,0.2382999
0.292511,0.2331618
0.2925415,0.2209108
0.292572,0.2066621
0.2926025,0.1903297
0.2926331,0.176924
0.2926636,0.1693822
0.2926941,0.1688637
0.2927246,0.1763416
0.2927551,0.1891395
0.2927856,0.2033523
0.2928162,0.2187015
0.2928467,0.2315065
0.2928772,0.2398211
0.2929077,0.2370196
0.2929382,0.2231468
0.2929688,0.1980949
0.2929993,0.1618328
0.2930298,0.1224165
0.2930603,8.72E-02
0.2930908,6.68E-02
0.2931213,6.56E-02
0.2931519,0.0793915
0.2931824,0.1044633
0.2932129,0.1305513
0.2932434,0.1525564
0.2932739,0.1688718
0.2933044,0.1770713
0.293335,0.1745825
0.2933655,0.1614948
0.293396,0.1422616
0.2934265,0.1194628
0.293457,9.33E-02
0.2934875,7.00E-02
0.2935181,5.37E-02
0.2935486,4.96E-02
0.2935791,5.62E-02
0.2936096,7.34E-02
0.2936401,9.63E-02
0.2936707,0.1203932
0.2937012,0.1401457
0.2937317,0.1526736
0.2937622,0.1565921
0.2937927,0.1534348
0.2938232,0.145784
0.2938538,0.1379547
0.2938843,0.1307561
0.2939148,0.1221572
0.2939453,0.1129398
0.2939758,0.1007407
0.2940063,9.13E-02
0.2940369,8.45E-02
0.2940674,8.49E-02
0.2940979,0.0912285
0.2941284,0.1023552
0.2941589,0.1159848
0.2941895,0.1280366
0.29422,0.1381638
0.2942505,0.1474396
0.294281,0.154203
0.2943115,0.160017
0.294342,0.1648994
0.2943726,0.1687154
0.2944031,0.1672717
0.2944336,0.1605974
0.2944641,0.1516973
0.2944946,0.1434917
0.2945251,0.1399615
0.2945557,0.1434439
0.2945862,0.1537677
0.2946167,0.1709605
0.2946472,0.1885952
0.2946777,0.2035273
0.2947083,0.2119949
0.2947388,0.2122758
0.2947693,0.2054294
0.2947998,0.1943585
0.2948303,0.1797458
0.2948608,0.163554
0.2948914,0.1439105
0.2949219,0.124929
0.2949524,0.1085765
0.2949829,9.75E-02
0.2950134,9.54E-02
0.2950439,0.1015363
0.2950745,0.117578
0.295105,0.134965
0.2951355,0.1517255
0.295166,0.1623526
0.2951965,0.1662216
0.2952271,0.1639
0.2952576,0.1540309
0.2952881,0.1415173
0.2953186,0.1288991
0.2953491,0.114956
0.2953796,0.1040404
0.2954102,9.51E-02
0.2954407,9.41E-02
0.2954712,9.99E-02
0.2955017,0.1128894
0.2955322,0.1317169
0.2955627,0.1524469
0.2955933,0.1724956
0.2956238,0.1869971
0.2956543,0.1935401
0.2956848,0.1923898
0.2957153,0.1850621
0.2957458,0.1745488
0.2957764,0.1611943
0.2958069,0.1428699
0.2958374,0.1218014
0.2958679,9.92E-02
0.2958984,8.07E-02
0.295929,6.63E-02
0.2959595,5.97E-02
0.29599,6.25E-02
0.2960205,0.074196
0.296051,9.35E-02
0.2960815,0.1169332
0.2961121,0.13655
0.2961426,0.1497816
0.2961731,0.1496871
0.2962036,0.140498
0.2962341,0.1251684
0.2962646,0.1048589
0.2962952,8.26E-02
0.2963257,5.92E-02
0.2963562,4.02E-02
0.2963867,3.55E-02
0.2964172,4.62E-02
0.2964478,6.94E-02
0.2964783,9.64E-02
0.2965088,0.120971
0.2965393,0.1388327
0.2965698,0.1487423
0.2966003,0.1533454
0.2966309,0.1525036
0.2966614,0.1465518
0.2966919,0.1324977
0.2967224,0.1130941
0.2967529,8.94E-02
0.2967834,6.32E-02
0.296814,3.92E-02
0.2968445,2.23E-02
0.296875,1.32E-02
0.2969055,1.39E-02
0.296936,0.0226877
0.2969666,4.10E-02
0.2969971,6.34E-02
0.2970276,8.72E-02
0.2970581,0.1103058
0.2970886,0.1290296
0.2971191,0.1462993
0.2971497,0.1603487
0.2971802,0.1708201
0.2972107,0.1792183
0.2972412,0.1849843
0.2972717,0.1885217
0.2973022,0.185381
0.2973328,0.1772431
0.2973633,0.1678445
0.2973938,0.1601031
0.2974243,0.1584852
0.2974548,0.1651718
0.2974854,0.1769976
0.2975159,0.1887912
0.2975464,0.1977452
0.2975769,0.1995335
0.2976074,0.1972117
0.2976379,0.1922557
0.2976685,0.1824904
0.297699,0.1662808
0.2977295,0.1474434
0.29776,0.130685
0.2977905,0.1210509
0.297821,0.1198801
0.2978516,0.1291185
0.2978821,0.146953
0.2979126,0.1682948
0.2979431,0.1869395
0.2979736,0.2006968
0.2980042,0.2067264
0.2980347,0.2054607
0.2980652,0.1952561
0.2980957,0.1776164
0.2981262,0.1559184
0.2981567,0.1331027
0.2981873,0.112453
0.2982178,0.0977478
0.2982483,8.72E-02
0.2982788,7.90E-02
0.2983093,6.93E-02
0.2983398,6.13E-02
0.2983704,5.63E-02
0.2984009,5.61E-02
0.2984314,5.95E-02
0.2984619,6.42E-02
0.2984924,6.98E-02
0.2985229,7.37E-02
0.2985535,0.078822
0.298584,8.59E-02
0.2986145,9.52E-02
0.298645,0.1057796
0.2986755,0.1149681
0.2987061,0.1207291
0.2987366,0.1179599
0.2987671,0.1081329
0.2987976,0.0955545
0.2988281,8.35E-02
0.2988586,7.36E-02
0.2988892,6.46E-02
0.2989197,5.34E-02
0.2989502,4.66E-02
0.2989807,4.30E-02
0.2990112,4.50E-02
0.2990417,5.00E-02
0.2990723,5.51E-02
0.2991028,5.90E-02
0.2991333,6.06E-02
0.2991638,0.0638438
0.2991943,6.81E-02
0.2992249,7.11E-02
0.2992554,7.39E-02
0.2992859,7.41E-02
0.2993164,0.0760709
0.2993469,7.70E-02
0.2993774,8.04E-02
0.299408,8.28E-02
0.2994385,8.41E-02
0.299469,8.01E-02
0.2994995,7.42E-02
0.29953,6.58E-02
0.2995605,5.81E-02
0.2995911,4.95E-02
0.2996216,4.05E-02
0.2996521,3.05E-02
0.2996826,2.21E-02
0.2997131,1.51E-02
0.2997437,7.93E-03
0.2997742,3.88E-03
0.2998047,3.26E-03
0.2998352,7.15E-03
0.2998657,1.44E-02
0.2998962,0.0227462
0.2999268,3.25E-02
0.2999573,4.75E-02
0.2999878,6.56E-02
0.3000183,8.38E-02
0.3000488,0.0967706
0.3000793,0.1016552
0.3001099,9.66E-02
0.3001404,7.98E-02
0.3001709,5.70E-02
0.3002014,0.034323
0.3002319,2.07E-02
0.3002625,1.71E-02
0.300293,0.0261923
0.3003235,4.82E-02
0.300354,7.74E-02
0.3003845,0.1088213
0.300415,0.1361018
0.3004456,0.1559545
0.3004761,0.1660798
0.3005066,0.1652522
0.3005371,0.1584448
0.3005676,0.147947
0.3005981,0.1364544
0.3006287,0.1207499
0.3006592,0.1004634
0.3006897,7.90E-02
0.3007202,5.89E-02
0.3007507,4.22E-02
0.3007813,3.14E-02
0.3008118,2.92E-02
0.3008423,3.65E-02
0.3008728,4.87E-02
0.3009033,6.28E-02
0.3009338,7.35E-02
0.3009644,7.63E-02
0.3009949,0.0700812
0.3010254,5.49E-02
0.3010559,3.59E-02
0.3010864,1.52E-02
0.3011169,-6.31E-03
0.3011475,-2.39E-02
0.301178,-3.56E-02
0.3012085,-3.89E-02
0.301239,-3.59E-02
0.3012695,-2.53E-02
0.3013,-8.24E-03
0.3013306,1.17E-02
0.3013611,3.31E-02
0.3013916,4.55E-02
0.3014221,0.0486809
0.3014526,0.0377235
0.3014832,1.57E-02
0.3015137,-0.014165
0.3015442,-4.66E-02
0.3015747,-7.63E-02
0.3016052,-9.87E-02
0.3016357,-0.1093535
0.3016663,-0.1084756
0.3016968,-9.85E-02
0.3017273,-7.94E-02
0.3017578,-5.41E-02
0.3017883,-2.70E-02
0.3018188,-1.85E-03
0.3018494,1.94E-02
0.3018799,3.15E-02
0.3019104,3.47E-02
0.3019409,2.90E-02
0.3019714,1.64E-02
0.302002,5.08E-04
0.3020325,-0.0143478
0.302063,-2.53E-02
0.3020935,-3.35E-02
0.302124,-3.76E-02
0.3021545,-3.61E-02
0.3021851,-2.91E-02
0.3022156,-1.84E-02
0.3022461,-6.51E-03
0.3022766,5.05E-03
0.3023071,1.48E-02
0.3023376,2.00E-02
0.3023682,0.0205039
0.3023987,1.56E-02
0.3024292,6.33E-03
0.3024597,-6.29E-03
0.3024902,-2.01E-02
0.3025208,-3.40E-02
0.3025513,-0.0467509
0.3025818,-5.28E-02
0.3026123,-5.14E-02
0.3026428,-4.20E-02
0.3026733,-2.83E-02
0.3027039,-0.0144551
0.3027344,-1.53E-03
0.3027649,8.08E-03
0.3027954,1.17E-02
0.3028259,1.10E-02
0.3028564,8.09E-03
0.302887,4.86E-03
0.3029175,-1.56E-03
0.302948,-6.47E-03
0.3029785,-0.0135706
0.303009,-2.34E-02
0.3030396,-3.45E-02
0.3030701,-4.62E-02
0.3031006,-5.28E-02
0.3031311,-5.02E-02
0.3031616,-3.96E-02
0.3031921,-2.07E-02
0.3032227,4.16E-03
0.3032532,3.05E-02
0.3032837,5.37E-02
0.3033142,7.03E-02
0.3033447,8.19E-02
0.3033752,8.73E-02
0.3034058,0.0882313
0.3034363,8.63E-02
0.3034668,7.73E-02
0.3034973,6.26E-02
0.3035278,0.0445653
0.3035583,2.80E-02
0.3035889,0.0154568
0.3036194,5.61E-03
0.3036499,5.99E-04
0.3036804,-1.74E-03
0.3037109,-1.47E-03
0.3037415,-9.58E-04
0.303772,-4.63E-03
0.3038025,-9.17E-03
0.303833,-1.46E-02
0.3038635,-1.82E-02
0.303894,-1.99E-02
0.3039246,-0.0204778
0.3039551,-2.25E-02
0.3039856,-2.69E-02
0.3040161,-3.17E-02
0.3040466,-3.70E-02
0.3040771,-4.36E-02
0.3041077,-5.22E-02
0.3041382,-6.18E-02
0.3041687,-6.88E-02
0.3041992,-0.0756903
0.3042297,-0.0819187
0.3042603,-8.60E-02
0.3042908,-8.97E-02
0.3043213,-9.20E-02
0.3043518,-9.21E-02
0.3043823,-9.33E-02
0.3044128,-9.40E-02
0.3044434,-9.65E-02
0.3044739,-9.94E-02
0.3045044,-0.1057324
0.3045349,-0.1125947
0.3045654,-0.1139757
0.3045959,-0.1095238
0.3046265,-9.82E-02
0.304657,-8.60E-02
0.3046875,-7.65E-02
0.304718,-0.0683506
0.3047485,-6.14E-02
0.3047791,-5.31E-02
0.3048096,-0.0433432
0.3048401,-3.40E-02
0.3048706,-2.47E-02
0.3049011,-2.06E-02
0.3049316,-2.31E-02
0.3049622,-3.46E-02
0.3049927,-5.05E-02
0.3050232,-6.60E-02
0.3050537,-7.79E-02
0.3050842,-8.56E-02
0.3051147,-8.85E-02
0.3051453,-0.0874809
0.3051758,-7.96E-02
0.3052063,-6.75E-02
0.3052368,-5.39E-02
0.3052673,-4.35E-02
0.3052979,-3.63E-02
0.3053284,-3.41E-02
0.3053589,-3.61E-02
0.3053894,-0.042741
0.3054199,-4.78E-02
0.3054504,-4.82E-02
0.305481,-4.53E-02
0.3055115,-4.05E-02
0.305542,-3.00E-02
0.3055725,-1.35E-02
0.305603,8.14E-03
0.3056335,2.98E-02
0.3056641,4.30E-02
0.3056946,4.61E-02
0.3057251,0.0374839
0.3057556,1.92E-02
0.3057861,-2.55E-03
0.3058167,-2.85E-02
0.3058472,-5.78E-02
0.3058777,-8.85E-02
0.3059082,-0.116254
0.3059387,-0.1388126
0.3059692,-0.1519113
0.3059998,-0.1519893
0.3060303,-0.1369451
0.3060608,-0.1111677
0.3060913,-0.0799502
0.3061218,-0.0493648
0.3061523,-1.91E-02
0.3061829,8.47E-03
0.3062134,3.05E-02
0.3062439,4.77E-02
0.3062744,5.92E-02
0.3063049,6.48E-02
0.3063354,6.68E-02
0.306366,6.39E-02
0.3063965,5.79E-02
0.306427,4.52E-02
0.3064575,3.00E-02
0.306488,1.55E-02
0.3065186,5.82E-03
0.3065491,3.76E-04
0.3065796,4.58E-05
0.3066101,-1.08E-03
0.3066406,-6.81E-03
0.3066711,-2.41E-02
0.3067017,-4.97E-02
0.3067322,-8.13E-02
0.3067627,-0.1084919
0.3067932,-0.1255758
0.3068237,-0.1319937
0.3068542,-0.1329313
0.3068848,-0.1314094
0.3069153,-0.1253744
0.3069458,-0.1141518
0.3069763,-9.57E-02
0.3070068,-7.37E-02
0.3070374,-5.26E-02
0.3070679,-3.76E-02
0.3070984,-3.41E-02
0.3071289,-0.0414404
0.3071594,-5.95E-02
0.3071899,-8.80E-02
0.3072205,-0.1218062
0.307251,-0.1551005
0.3072815,-0.181668
0.307312,-0.1978187
0.3073425,-0.2009404
0.307373,-0.1914952
0.3074036,-0.1747959
0.3074341,-0.15457
0.3074646,-0.1337413
0.3074951,-0.1120367
0.3075256,-9.28E-02
0.3075562,-8.14E-02
0.3075867,-8.05E-02
0.3076172,-8.94E-02
0.3076477,-0.1042033
0.3076782,-0.1241556
0.3077087,-0.1427879
0.3077393,-0.1584557
0.3077698,-0.1647885
0.3078003,-0.1668315
0.3078308,-0.1650843
0.3078613,-0.1634479
0.3078918,-0.1597096
0.3079224,-0.1538903
0.3079529,-0.1436761
0.3079834,-0.1328325
0.3080139,-0.1204761
0.3080444,-0.1066721
0.308075,-0.0940031
0.3081055,-8.24E-02
0.308136,-7.29E-02
0.3081665,-6.69E-02
0.308197,-6.34E-02
0.3082275,-6.27E-02
0.3082581,-6.60E-02
0.3082886,-7.07E-02
0.3083191,-7.57E-02
0.3083496,-7.87E-02
0.3083801,-8.08E-02
0.3084106,-8.31E-02
0.3084412,-8.71E-02
0.3084717,-9.29E-02
0.3085022,-0.1004865
0.3085327,-0.1084139
0.3085632,-0.1171896
0.3085938,-0.1282914
0.3086243,-0.142247
0.3086548,-0.1569127
0.3086853,-0.1677089
0.3087158,-0.1754697
0.3087463,-0.1790894
0.3087769,-0.1788689
